country,geo,year,month,keyword,trend_score
USA,US,2022,8,EV charging,48.0
USA,US,2022,8,Tesla,71.25
USA,US,2022,8,electric car,10.25
USA,US,2022,8,electric vehicle,69.75
USA,US,2022,9,BYD,0.25
USA,US,2022,9,EV charging,44.5
USA,US,2022,9,Tesla,62.75
USA,US,2022,9,electric car,8.75
USA,US,2022,9,electric vehicle,53.75
USA,US,2022,10,BYD,0.4
USA,US,2022,10,EV charging,39.6
USA,US,2022,10,Tesla,61.2
USA,US,2022,10,electric car,7.6
USA,US,2022,10,electric vehicle,50.4
USA,US,2022,11,BYD,0.0
USA,US,2022,11,EV charging,37.25
USA,US,2022,11,Tesla,60.25
USA,US,2022,11,electric car,6.75
USA,US,2022,11,electric vehicle,45.25
USA,US,2022,12,BYD,0.25
USA,US,2022,12,EV charging,40.75
USA,US,2022,12,Tesla,74.25
USA,US,2022,12,electric car,7.0
USA,US,2022,12,electric vehicle,46.25
USA,US,2023,1,BYD,1.0
USA,US,2023,1,EV charging,65.4
USA,US,2023,1,Tesla,95.8
USA,US,2023,1,electric car,7.8
USA,US,2023,1,electric vehicle,78.0
USA,US,2023,2,BYD,1.25
USA,US,2023,2,EV charging,71.0
USA,US,2023,2,Tesla,89.5
USA,US,2023,2,electric car,7.75
USA,US,2023,2,electric vehicle,79.25
USA,US,2023,3,BYD,0.75
USA,US,2023,3,EV charging,70.0
USA,US,2023,3,Tesla,78.5
USA,US,2023,3,electric car,7.25
USA,US,2023,3,electric vehicle,76.25
USA,US,2023,4,BYD,1.0
USA,US,2023,4,EV charging,75.4
USA,US,2023,4,Tesla,81.0
USA,US,2023,4,electric car,8.0
USA,US,2023,4,electric vehicle,80.6
USA,US,2023,5,BYD,1.0
USA,US,2023,5,EV charging,75.25
USA,US,2023,5,Tesla,77.25
USA,US,2023,5,electric car,7.5
USA,US,2023,5,electric vehicle,66.25
USA,US,2023,6,BYD,1.0
USA,US,2023,6,EV charging,87.0
USA,US,2023,6,Tesla,88.5
USA,US,2023,6,electric car,7.25
USA,US,2023,6,electric vehicle,69.25
USA,US,2023,7,BYD,1.0
USA,US,2023,7,EV charging,92.4
USA,US,2023,7,Tesla,88.4
USA,US,2023,7,electric car,7.6
USA,US,2023,7,electric vehicle,70.4
USA,US,2023,8,BYD,0.75
USA,US,2023,8,EV charging,90.0
USA,US,2023,8,Tesla,80.75
USA,US,2023,8,electric car,7.0
USA,US,2023,8,electric vehicle,73.5
USA,US,2023,9,BYD,1.0
USA,US,2023,9,EV charging,87.25
USA,US,2023,9,Tesla,79.25
USA,US,2023,9,electric car,7.25
USA,US,2023,9,electric vehicle,79.0
USA,US,2023,10,BYD,1.0
USA,US,2023,10,EV charging,85.4
USA,US,2023,10,Tesla,76.8
USA,US,2023,10,electric car,7.0
USA,US,2023,10,electric vehicle,76.0
USA,US,2023,11,BYD,1.0
USA,US,2023,11,EV charging,81.0
USA,US,2023,11,Tesla,73.75
USA,US,2023,11,electric car,7.0
USA,US,2023,11,electric vehicle,71.5
USA,US,2023,12,BYD,2.17
USA,US,2023,12,EV charging,77.0
USA,US,2023,12,Tesla,77.17
USA,US,2023,12,electric car,6.83
USA,US,2023,12,electric vehicle,68.67
USA,US,2024,1,BYD,1.75
USA,US,2024,1,EV charging,56.0
USA,US,2024,1,Tesla,66.5
USA,US,2024,1,electric car,5.25
USA,US,2024,1,electric vehicle,49.0
USA,US,2024,2,BYD,1.5
USA,US,2024,2,EV charging,51.75
USA,US,2024,2,Tesla,64.25
USA,US,2024,2,electric car,5.25
USA,US,2024,2,electric vehicle,55.0
USA,US,2024,3,BYD,1.4
USA,US,2024,3,EV charging,58.2
USA,US,2024,3,Tesla,73.4
USA,US,2024,3,electric car,5.4
USA,US,2024,3,electric vehicle,56.0
USA,US,2024,4,BYD,1.25
USA,US,2024,4,EV charging,58.75
USA,US,2024,4,Tesla,85.0
USA,US,2024,4,electric car,6.0
USA,US,2024,4,electric vehicle,54.25
USA,US,2024,5,BYD,1.5
USA,US,2024,5,EV charging,61.75
USA,US,2024,5,Tesla,82.0
USA,US,2024,5,electric car,6.0
USA,US,2024,5,electric vehicle,48.5
USA,US,2024,6,BYD,1.0
USA,US,2024,6,EV charging,72.2
USA,US,2024,6,Tesla,77.6
USA,US,2024,6,electric car,5.6
USA,US,2024,6,electric vehicle,45.8
USA,US,2024,7,BYD,1.0
USA,US,2024,7,EV charging,75.75
USA,US,2024,7,Tesla,76.5
USA,US,2024,7,electric car,5.25
USA,US,2024,7,electric vehicle,48.75
USA,US,2024,8,BYD,1.0
USA,US,2024,8,EV charging,71.5
USA,US,2024,8,Tesla,69.25
USA,US,2024,8,electric car,5.25
USA,US,2024,8,electric vehicle,44.5
USA,US,2024,9,BYD,1.0
USA,US,2024,9,EV charging,64.4
USA,US,2024,9,Tesla,62.6
USA,US,2024,9,electric car,5.2
USA,US,2024,9,electric vehicle,44.8
USA,US,2024,10,BYD,1.0
USA,US,2024,10,EV charging,61.0
USA,US,2024,10,Tesla,80.25
USA,US,2024,10,electric car,5.0
USA,US,2024,10,electric vehicle,45.75
USA,US,2024,11,BYD,1.0
USA,US,2024,11,EV charging,63.5
USA,US,2024,11,Tesla,81.0
USA,US,2024,11,electric car,5.25
USA,US,2024,11,electric vehicle,46.75
USA,US,2024,12,BYD,1.0
USA,US,2024,12,EV charging,66.2
USA,US,2024,12,Tesla,86.4
USA,US,2024,12,electric car,5.4
USA,US,2024,12,electric vehicle,43.8
United Kingdom,GB,2018,12,BYD,0.0
United Kingdom,GB,2018,12,EV charging,35.0
United Kingdom,GB,2018,12,Tesla,25.0
United Kingdom,GB,2018,12,electric car,9.0
United Kingdom,GB,2018,12,electric vehicle,42.0
United Kingdom,GB,2019,1,BYD,0.5
United Kingdom,GB,2019,1,EV charging,42.5
United Kingdom,GB,2019,1,Tesla,24.25
United Kingdom,GB,2019,1,electric car,11.0
United Kingdom,GB,2019,1,electric vehicle,68.75
United Kingdom,GB,2019,2,BYD,0.25
United Kingdom,GB,2019,2,EV charging,43.5
United Kingdom,GB,2019,2,Tesla,29.25
United Kingdom,GB,2019,2,electric car,12.0
United Kingdom,GB,2019,2,electric vehicle,68.25
United Kingdom,GB,2019,3,BYD,0.6
United Kingdom,GB,2019,3,EV charging,49.2
United Kingdom,GB,2019,3,Tesla,33.6
United Kingdom,GB,2019,3,electric car,11.4
United Kingdom,GB,2019,3,electric vehicle,73.0
United Kingdom,GB,2019,4,BYD,0.0
United Kingdom,GB,2019,4,EV charging,46.25
United Kingdom,GB,2019,4,Tesla,33.75
United Kingdom,GB,2019,4,electric car,12.75
United Kingdom,GB,2019,4,electric vehicle,71.75
United Kingdom,GB,2019,5,BYD,0.25
United Kingdom,GB,2019,5,EV charging,48.75
United Kingdom,GB,2019,5,Tesla,33.75
United Kingdom,GB,2019,5,electric car,12.5
United Kingdom,GB,2019,5,electric vehicle,64.75
United Kingdom,GB,2019,6,BYD,0.0
United Kingdom,GB,2019,6,EV charging,58.2
United Kingdom,GB,2019,6,Tesla,38.4
United Kingdom,GB,2019,6,electric car,14.4
United Kingdom,GB,2019,6,electric vehicle,84.0
United Kingdom,GB,2019,7,BYD,0.0
United Kingdom,GB,2019,7,EV charging,61.0
United Kingdom,GB,2019,7,Tesla,36.75
United Kingdom,GB,2019,7,electric car,16.25
United Kingdom,GB,2019,7,electric vehicle,81.0
United Kingdom,GB,2019,8,BYD,0.25
United Kingdom,GB,2019,8,EV charging,59.25
United Kingdom,GB,2019,8,Tesla,34.5
United Kingdom,GB,2019,8,electric car,13.75
United Kingdom,GB,2019,8,electric vehicle,74.75
United Kingdom,GB,2019,9,BYD,0.4
United Kingdom,GB,2019,9,EV charging,65.2
United Kingdom,GB,2019,9,Tesla,38.4
United Kingdom,GB,2019,9,electric car,13.8
United Kingdom,GB,2019,9,electric vehicle,78.4
United Kingdom,GB,2019,10,BYD,0.0
United Kingdom,GB,2019,10,EV charging,70.25
United Kingdom,GB,2019,10,Tesla,37.25
United Kingdom,GB,2019,10,electric car,16.25
United Kingdom,GB,2019,10,electric vehicle,85.0
United Kingdom,GB,2019,11,BYD,0.0
United Kingdom,GB,2019,11,EV charging,70.5
United Kingdom,GB,2019,11,Tesla,68.25
United Kingdom,GB,2019,11,electric car,14.5
United Kingdom,GB,2019,11,electric vehicle,86.5
United Kingdom,GB,2019,12,BYD,0.0
United Kingdom,GB,2019,12,EV charging,59.0
United Kingdom,GB,2019,12,Tesla,45.17
United Kingdom,GB,2019,12,electric car,15.5
United Kingdom,GB,2019,12,electric vehicle,71.17
United Kingdom,GB,2020,1,BYD,0.0
United Kingdom,GB,2020,1,EV charging,68.0
United Kingdom,GB,2020,1,Tesla,58.0
United Kingdom,GB,2020,1,electric car,18.0
United Kingdom,GB,2020,1,electric vehicle,74.25
United Kingdom,GB,2020,2,BYD,0.0
United Kingdom,GB,2020,2,EV charging,73.5
United Kingdom,GB,2020,2,Tesla,63.75
United Kingdom,GB,2020,2,electric car,21.25
United Kingdom,GB,2020,2,electric vehicle,87.5
United Kingdom,GB,2020,3,BYD,0.0
United Kingdom,GB,2020,3,EV charging,43.8
United Kingdom,GB,2020,3,Tesla,41.8
United Kingdom,GB,2020,3,electric car,11.6
United Kingdom,GB,2020,3,electric vehicle,57.0
United Kingdom,GB,2020,4,BYD,0.0
United Kingdom,GB,2020,4,EV charging,19.75
United Kingdom,GB,2020,4,Tesla,36.5
United Kingdom,GB,2020,4,electric car,8.75
United Kingdom,GB,2020,4,electric vehicle,36.75
United Kingdom,GB,2020,5,BYD,0.0
United Kingdom,GB,2020,5,EV charging,31.4
United Kingdom,GB,2020,5,Tesla,40.0
United Kingdom,GB,2020,5,electric car,11.6
United Kingdom,GB,2020,5,electric vehicle,49.6
United Kingdom,GB,2020,6,BYD,0.0
United Kingdom,GB,2020,6,EV charging,44.25
United Kingdom,GB,2020,6,Tesla,47.25
United Kingdom,GB,2020,6,electric car,15.0
United Kingdom,GB,2020,6,electric vehicle,59.75
United Kingdom,GB,2020,7,BYD,0.25
United Kingdom,GB,2020,7,EV charging,61.75
United Kingdom,GB,2020,7,Tesla,64.5
United Kingdom,GB,2020,7,electric car,15.75
United Kingdom,GB,2020,7,electric vehicle,65.25
United Kingdom,GB,2020,8,BYD,0.0
United Kingdom,GB,2020,8,EV charging,61.2
United Kingdom,GB,2020,8,Tesla,67.0
United Kingdom,GB,2020,8,electric car,17.6
United Kingdom,GB,2020,8,electric vehicle,61.4
United Kingdom,GB,2020,9,BYD,0.25
United Kingdom,GB,2020,9,EV charging,73.25
United Kingdom,GB,2020,9,Tesla,78.75
United Kingdom,GB,2020,9,electric car,17.0
United Kingdom,GB,2020,9,electric vehicle,68.5
United Kingdom,GB,2020,10,BYD,0.0
United Kingdom,GB,2020,10,EV charging,65.5
United Kingdom,GB,2020,10,Tesla,55.5
United Kingdom,GB,2020,10,electric car,16.25
United Kingdom,GB,2020,10,electric vehicle,67.25
United Kingdom,GB,2020,11,BYD,1.0
United Kingdom,GB,2020,11,EV charging,70.4
United Kingdom,GB,2020,11,Tesla,53.6
United Kingdom,GB,2020,11,electric car,19.6
United Kingdom,GB,2020,11,electric vehicle,80.8
United Kingdom,GB,2020,12,BYD,0.0
United Kingdom,GB,2020,12,EV charging,56.0
United Kingdom,GB,2020,12,Tesla,61.6
United Kingdom,GB,2020,12,electric car,18.0
United Kingdom,GB,2020,12,electric vehicle,52.8
United Kingdom,GB,2021,1,BYD,1.0
United Kingdom,GB,2021,1,EV charging,35.0
United Kingdom,GB,2021,1,Tesla,83.0
United Kingdom,GB,2021,1,electric car,18.6
United Kingdom,GB,2021,1,electric vehicle,43.4
United Kingdom,GB,2021,2,BYD,1.0
United Kingdom,GB,2021,2,EV charging,46.0
United Kingdom,GB,2021,2,Tesla,81.5
United Kingdom,GB,2021,2,electric car,21.25
United Kingdom,GB,2021,2,electric vehicle,49.5
United Kingdom,GB,2021,3,BYD,0.75
United Kingdom,GB,2021,3,EV charging,47.25
United Kingdom,GB,2021,3,Tesla,76.0
United Kingdom,GB,2021,3,electric car,21.0
United Kingdom,GB,2021,3,electric vehicle,45.0
United Kingdom,GB,2021,4,BYD,1.0
United Kingdom,GB,2021,4,EV charging,54.75
United Kingdom,GB,2021,4,Tesla,70.0
United Kingdom,GB,2021,4,electric car,22.75
United Kingdom,GB,2021,4,electric vehicle,47.5
United Kingdom,GB,2021,5,BYD,0.8
United Kingdom,GB,2021,5,EV charging,64.2
United Kingdom,GB,2021,5,Tesla,66.4
United Kingdom,GB,2021,5,electric car,23.4
United Kingdom,GB,2021,5,electric vehicle,48.0
United Kingdom,GB,2021,6,BYD,1.0
United Kingdom,GB,2021,6,EV charging,68.25
United Kingdom,GB,2021,6,Tesla,59.5
United Kingdom,GB,2021,6,electric car,23.75
United Kingdom,GB,2021,6,electric vehicle,48.75
United Kingdom,GB,2021,7,BYD,0.5
United Kingdom,GB,2021,7,EV charging,70.25
United Kingdom,GB,2021,7,Tesla,55.25
United Kingdom,GB,2021,7,electric car,25.75
United Kingdom,GB,2021,7,electric vehicle,46.75
United Kingdom,GB,2021,8,BYD,0.6
United Kingdom,GB,2021,8,EV charging,78.6
United Kingdom,GB,2021,8,Tesla,58.6
United Kingdom,GB,2021,8,electric car,27.2
United Kingdom,GB,2021,8,electric vehicle,47.2
United Kingdom,GB,2021,9,BYD,0.25
United Kingdom,GB,2021,9,EV charging,86.75
United Kingdom,GB,2021,9,Tesla,57.25
United Kingdom,GB,2021,9,electric car,33.25
United Kingdom,GB,2021,9,electric vehicle,55.25
United Kingdom,GB,2021,10,BYD,1.0
United Kingdom,GB,2021,10,EV charging,91.4
United Kingdom,GB,2021,10,Tesla,76.8
United Kingdom,GB,2021,10,electric car,37.4
United Kingdom,GB,2021,10,electric vehicle,61.8
United Kingdom,GB,2021,11,BYD,1.0
United Kingdom,GB,2021,11,EV charging,91.75
United Kingdom,GB,2021,11,Tesla,76.25
United Kingdom,GB,2021,11,electric car,30.5
United Kingdom,GB,2021,11,electric vehicle,63.75
United Kingdom,GB,2021,12,BYD,0.8
United Kingdom,GB,2021,12,EV charging,75.6
United Kingdom,GB,2021,12,Tesla,66.8
United Kingdom,GB,2021,12,electric car,25.2
United Kingdom,GB,2021,12,electric vehicle,44.4
United Kingdom,GB,2022,1,BYD,1.0
United Kingdom,GB,2022,1,EV charging,79.2
United Kingdom,GB,2022,1,Tesla,80.4
United Kingdom,GB,2022,1,electric car,32.2
United Kingdom,GB,2022,1,electric vehicle,49.4
United Kingdom,GB,2022,2,BYD,1.0
United Kingdom,GB,2022,2,EV charging,81.75
United Kingdom,GB,2022,2,Tesla,71.0
United Kingdom,GB,2022,2,electric car,31.25
United Kingdom,GB,2022,2,electric vehicle,53.5
United Kingdom,GB,2022,3,BYD,1.0
United Kingdom,GB,2022,3,EV charging,97.5
United Kingdom,GB,2022,3,Tesla,86.25
United Kingdom,GB,2022,3,electric car,46.25
United Kingdom,GB,2022,3,electric vehicle,60.75
United Kingdom,GB,2022,4,BYD,1.0
United Kingdom,GB,2022,4,EV charging,83.5
United Kingdom,GB,2022,4,Tesla,86.25
United Kingdom,GB,2022,4,electric car,38.75
United Kingdom,GB,2022,4,electric vehicle,51.25
United Kingdom,GB,2022,5,BYD,1.0
United Kingdom,GB,2022,5,EV charging,75.0
United Kingdom,GB,2022,5,Tesla,78.4
United Kingdom,GB,2022,5,electric car,30.6
United Kingdom,GB,2022,5,electric vehicle,46.2
United Kingdom,GB,2022,6,BYD,1.0
United Kingdom,GB,2022,6,EV charging,92.5
United Kingdom,GB,2022,6,Tesla,72.5
United Kingdom,GB,2022,6,electric car,45.0
United Kingdom,GB,2022,6,electric vehicle,53.0
United Kingdom,GB,2022,7,BYD,1.4
United Kingdom,GB,2022,7,EV charging,91.0
United Kingdom,GB,2022,7,Tesla,65.8
United Kingdom,GB,2022,7,electric car,33.2
United Kingdom,GB,2022,7,electric vehicle,45.2
United Kingdom,GB,2022,8,BYD,1.0
United Kingdom,GB,2022,8,EV charging,86.5
United Kingdom,GB,2022,8,Tesla,67.5
United Kingdom,GB,2022,8,electric car,30.25
United Kingdom,GB,2022,8,electric vehicle,45.5
United Kingdom,GB,2022,9,BYD,1.0
United Kingdom,GB,2022,9,EV charging,78.75
United Kingdom,GB,2022,9,Tesla,61.25
United Kingdom,GB,2022,9,electric car,27.75
United Kingdom,GB,2022,9,electric vehicle,43.5
United Kingdom,GB,2022,10,BYD,1.0
United Kingdom,GB,2022,10,EV charging,82.4
United Kingdom,GB,2022,10,Tesla,62.4
United Kingdom,GB,2022,10,electric car,25.6
United Kingdom,GB,2022,10,electric vehicle,43.8
United Kingdom,GB,2022,11,BYD,1.25
United Kingdom,GB,2022,11,EV charging,77.5
United Kingdom,GB,2022,11,Tesla,60.75
United Kingdom,GB,2022,11,electric car,25.25
United Kingdom,GB,2022,11,electric vehicle,48.5
United Kingdom,GB,2022,12,BYD,1.0
United Kingdom,GB,2022,12,EV charging,83.75
United Kingdom,GB,2022,12,Tesla,77.25
United Kingdom,GB,2022,12,electric car,24.25
United Kingdom,GB,2022,12,electric vehicle,37.0
United Kingdom,GB,2023,1,BYD,1.8
United Kingdom,GB,2023,1,EV charging,77.0
United Kingdom,GB,2023,1,Tesla,96.8
United Kingdom,GB,2023,1,electric car,30.2
United Kingdom,GB,2023,1,electric vehicle,39.8
United Kingdom,GB,2023,2,BYD,2.0
United Kingdom,GB,2023,2,EV charging,74.25
United Kingdom,GB,2023,2,Tesla,82.75
United Kingdom,GB,2023,2,electric car,28.25
United Kingdom,GB,2023,2,electric vehicle,39.5
United Kingdom,GB,2023,3,BYD,2.75
United Kingdom,GB,2023,3,EV charging,85.5
United Kingdom,GB,2023,3,Tesla,80.0
United Kingdom,GB,2023,3,electric car,27.25
United Kingdom,GB,2023,3,electric vehicle,40.75
United Kingdom,GB,2023,4,BYD,3.4
United Kingdom,GB,2023,4,EV charging,84.0
United Kingdom,GB,2023,4,Tesla,75.6
United Kingdom,GB,2023,4,electric car,27.8
United Kingdom,GB,2023,4,electric vehicle,37.2
United Kingdom,GB,2023,5,BYD,2.5
United Kingdom,GB,2023,5,EV charging,80.75
United Kingdom,GB,2023,5,Tesla,73.75
United Kingdom,GB,2023,5,electric car,27.0
United Kingdom,GB,2023,5,electric vehicle,39.25
United Kingdom,GB,2023,6,BYD,2.5
United Kingdom,GB,2023,6,EV charging,82.0
United Kingdom,GB,2023,6,Tesla,77.5
United Kingdom,GB,2023,6,electric car,28.0
United Kingdom,GB,2023,6,electric vehicle,36.75
United Kingdom,GB,2023,7,BYD,2.6
United Kingdom,GB,2023,7,EV charging,91.6
United Kingdom,GB,2023,7,Tesla,80.4
United Kingdom,GB,2023,7,electric car,30.4
United Kingdom,GB,2023,7,electric vehicle,39.4
United Kingdom,GB,2023,8,BYD,3.25
United Kingdom,GB,2023,8,EV charging,86.75
United Kingdom,GB,2023,8,Tesla,71.25
United Kingdom,GB,2023,8,electric car,28.25
United Kingdom,GB,2023,8,electric vehicle,36.0
United Kingdom,GB,2023,9,BYD,6.5
United Kingdom,GB,2023,9,EV charging,95.0
United Kingdom,GB,2023,9,Tesla,73.0
United Kingdom,GB,2023,9,electric car,30.0
United Kingdom,GB,2023,9,electric vehicle,44.0
United Kingdom,GB,2023,10,BYD,4.6
United Kingdom,GB,2023,10,EV charging,91.0
United Kingdom,GB,2023,10,Tesla,68.8
United Kingdom,GB,2023,10,electric car,30.2
United Kingdom,GB,2023,10,electric vehicle,45.4
United Kingdom,GB,2023,11,BYD,4.5
United Kingdom,GB,2023,11,EV charging,86.5
United Kingdom,GB,2023,11,Tesla,70.75
United Kingdom,GB,2023,11,electric car,26.5
United Kingdom,GB,2023,11,electric vehicle,40.5
United Kingdom,GB,2023,12,BYD,17.33
United Kingdom,GB,2023,12,EV charging,81.0
United Kingdom,GB,2023,12,Tesla,71.0
United Kingdom,GB,2023,12,electric car,26.33
United Kingdom,GB,2023,12,electric vehicle,37.67
United Kingdom,GB,2024,1,BYD,11.5
United Kingdom,GB,2024,1,EV charging,88.0
United Kingdom,GB,2024,1,Tesla,67.25
United Kingdom,GB,2024,1,electric car,25.25
United Kingdom,GB,2024,1,electric vehicle,36.25
United Kingdom,GB,2024,2,BYD,10.25
United Kingdom,GB,2024,2,EV charging,89.75
United Kingdom,GB,2024,2,Tesla,66.75
United Kingdom,GB,2024,2,electric car,27.0
United Kingdom,GB,2024,2,electric vehicle,38.5
United Kingdom,GB,2024,3,BYD,8.4
United Kingdom,GB,2024,3,EV charging,89.8
United Kingdom,GB,2024,3,Tesla,67.4
United Kingdom,GB,2024,3,electric car,26.4
United Kingdom,GB,2024,3,electric vehicle,40.0
United Kingdom,GB,2024,4,BYD,8.25
United Kingdom,GB,2024,4,EV charging,79.5
United Kingdom,GB,2024,4,Tesla,77.25
United Kingdom,GB,2024,4,electric car,24.75
United Kingdom,GB,2024,4,electric vehicle,38.75
United Kingdom,GB,2024,5,BYD,8.5
United Kingdom,GB,2024,5,EV charging,77.75
United Kingdom,GB,2024,5,Tesla,62.5
United Kingdom,GB,2024,5,electric car,23.75
United Kingdom,GB,2024,5,electric vehicle,36.5
United Kingdom,GB,2024,6,BYD,14.0
United Kingdom,GB,2024,6,EV charging,78.8
United Kingdom,GB,2024,6,Tesla,68.2
United Kingdom,GB,2024,6,electric car,23.2
United Kingdom,GB,2024,6,electric vehicle,37.8
United Kingdom,GB,2024,7,BYD,10.25
United Kingdom,GB,2024,7,EV charging,85.5
United Kingdom,GB,2024,7,Tesla,68.75
United Kingdom,GB,2024,7,electric car,25.25
United Kingdom,GB,2024,7,electric vehicle,37.5
United Kingdom,GB,2024,8,BYD,8.0
United Kingdom,GB,2024,8,EV charging,93.75
United Kingdom,GB,2024,8,Tesla,62.75
United Kingdom,GB,2024,8,electric car,25.0
United Kingdom,GB,2024,8,electric vehicle,37.5
United Kingdom,GB,2024,9,BYD,11.2
United Kingdom,GB,2024,9,EV charging,93.4
United Kingdom,GB,2024,9,Tesla,66.8
United Kingdom,GB,2024,9,electric car,27.4
United Kingdom,GB,2024,9,electric vehicle,41.8
United Kingdom,GB,2024,10,BYD,15.75
United Kingdom,GB,2024,10,EV charging,90.5
United Kingdom,GB,2024,10,Tesla,85.75
United Kingdom,GB,2024,10,electric car,27.5
United Kingdom,GB,2024,10,electric vehicle,52.75
United Kingdom,GB,2024,11,BYD,13.75
United Kingdom,GB,2024,11,EV charging,92.0
United Kingdom,GB,2024,11,Tesla,90.0
United Kingdom,GB,2024,11,electric car,28.0
United Kingdom,GB,2024,11,electric vehicle,44.0
United Kingdom,GB,2024,12,BYD,13.2
United Kingdom,GB,2024,12,EV charging,86.8
United Kingdom,GB,2024,12,Tesla,89.0
United Kingdom,GB,2024,12,electric car,26.8
United Kingdom,GB,2024,12,electric vehicle,34.6
